record_id,text,label,label_name,language,word_count,char_count
AAA-00259,sucks. why/how are you being forced into that?,0,Non-Abusive,English,8,46
AAA-00260,"-- ""Never start a fight; always finish one."" Wait. ""We live for the One we die for the One."" Damn...hang on...",0,Non-Abusive,English,21,110
AAA-00261,Thats funny. Nothing yet. But im hungry now that you mention it :],0,Non-Abusive,English,13,66
AAA-00262,"Oh well, you lil unhelpful ass person I don't really with Youuuuuu RT @HoldMyPurseGirl: Idfwu is a bitter ass song and only really person like it.",0,Non-Abusive,English,26,142
AAA-00263,@TNKidsFoodPorn @Oreo ..............&#128530;,0,Non-Abusive,English,3,45
AAA-00264,What is the craziest thing you want to do?,0,Non-Abusive,English,9,42
AAA-00265,Since you asked me so many questions I figured I&;d ask you one...Favorite song favorite movie favorite place to visit,0,Non-Abusive,English,20,118
AAA-00266,Et fucking RER B !,0,Non-Abusive,English,5,18
AAA-00267,What&;s your favorite kind of sandwich?,0,Non-Abusive,English,6,39
AAA-00268,Crap I'd better get my ass in gear.... you're catching up to me!,0,Non-Abusive,English,13,64
AAA-00269,aw fuck me in the ass i thought you meant maylene,0,Non-Abusive,English,11,49
AAA-00270,believe me not only fat kids like cake :),0,Non-Abusive,English,9,41
AAA-00271,How many drinks does it take before you get drunk?,0,Non-Abusive,English,10,50
AAA-00272,people talk about something you know they have no clue about.,0,Non-Abusive,English,11,61
AAA-00273,"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet",0,Non-Abusive,English,16,122
AAA-00274,RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,0,Non-Abusive,English,18,99
AAA-00275,LOL... My name was on Santas ass! thanks.,0,Non-Abusive,English,8,41
AAA-00276,Name 1 girl you find pretty.,0,Non-Abusive,English,6,28
AAA-00277,I just d/l to see how much I would hate it. I'm quite impressed. However I'm seeing tweets from ppl I'm not followin I think,0,Non-Abusive,English,25,124
AAA-00278,Yo own homegirls sayin you a bum bitch #Ooooostopflexingforigandtwitter,1,Abusive,English,9,71
AAA-00279,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,0,Non-Abusive,English,18,117
AAA-00280,"Well I have been in other maternity pants for several weeks but can no longer comfortably zip my ""fat"" jeans-Liz Lange mid-belly!",0,Non-Abusive,English,22,129
AAA-00281,yeah i just watched that my damn self. ridiculous.,0,Non-Abusive,English,9,50
AAA-00282,ah!!! despereaux lol. Maybe not sure. I hate in 3d they always copy an idea a re do it this one is like ratatouille,0,Non-Abusive,English,24,115
AAA-00283,"' She love it when I talk to her crazy &#1041191;&#1041219; Suck a person , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S",0,Non-Abusive,English,29,176
AAA-00284,Do astronauts change their clocks when they move over different time zones in space?,0,Non-Abusive,English,14,84
AAA-00285,#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0,0,Non-Abusive,English,18,102
AAA-00286,I think it's left... we should just head to the left. or was it right? Damn. Fail.,0,Non-Abusive,English,17,82
AAA-00287,That Larry the cucumber tweet is funny af.. But it's a bit much to RT you young person might cry&#128514;&#128514;&#128514;,0,Non-Abusive,English,20,123
AAA-00288,haha yeah okay. Sounds good :] Sleep well.,0,Non-Abusive,English,8,42
AAA-00289,"RT @LikwidCyance: As a fat person, I ain't ever gotten a broad off anything but the content of my character... Don't no person think im sex&#8230;",0,Non-Abusive,English,26,145
AAA-00290,Internet booze is headed your way. God send some back mine too... its been a long damn day. (Hee I rhymed!),0,Non-Abusive,English,21,107
AAA-00291,If your eyes reflected everything you have ever don would you look people in the eyes?,0,Non-Abusive,English,16,86
AAA-00292,whats wrong?,0,Non-Abusive,English,2,12
AAA-00293,do you have your twitter account?,0,Non-Abusive,English,6,33
AAA-00294,want me to cut a bitch for ya?,1,Abusive,English,8,30
AAA-00295,Haha yeah. Jack's already gay. We're just trying to get Zak to come out now XD,0,Non-Abusive,English,16,78
AAA-00296,HOW DID YOU MET YOUTUBE BITCH?,0,Non-Abusive,English,6,30
AAA-00297,"@infidelpamelaLC #Allah can KISS MY ASS! And yes, MUHAMMED was a person! Just like OSAMA BINLADEN!",0,Non-Abusive,English,16,98
AAA-00298,Damn man that sucks. Do you think you'll ever get another cat?,0,Non-Abusive,English,12,62
AAA-00299,"Why would gay marriage ""change the basic structures"" of your family life? It neither picks your pocket not breaks your leg",1,Abusive,English,21,122
AAA-00300,im in the same damn boat!!!!!!,0,Non-Abusive,English,6,30
AAA-00301,"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",0,Non-Abusive,English,21,137
AAA-00302,do you have a bf??,0,Non-Abusive,English,5,18
AAA-00303,feelin all warm and fuzzy inside...,0,Non-Abusive,English,6,35
AAA-00304,Abrams is Scorsese compared to Lucas. I'd just hate to see Trek and Wars get too similar. Plus I'd explode with fanboy jealousy.,0,Non-Abusive,English,23,128
AAA-00305,"Are you saying you would fight for lindsey because a lot of people would. Your not the first ""challenge.""",0,Non-Abusive,English,19,105
AAA-00306,yepp,0,Non-Abusive,English,1,4
AAA-00307,You should check this post out: What to designers hate about people in their field: http://bit.ly/F8Ld,0,Non-Abusive,English,16,102
AAA-00308,just me.,0,Non-Abusive,English,2,8
AAA-00309,&#8220;@LastWordEvan: An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&#8221; OMG. Feel an ulcer.,0,Non-Abusive,English,23,148
AAA-00310,Willow. Come lay under me children :] Over a lake or something. that'd be rad sweet :],0,Non-Abusive,English,17,86
AAA-00311,LIES! I HATE HIM!,1,Abusive,English,4,17
AAA-00312,Yes i have. lol,0,Non-Abusive,English,4,15
AAA-00313,good luck with the event. Clearly you've been busting your ass for it. Hope it goes well!,0,Non-Abusive,English,17,89
AAA-00314,typical. jeans and a cute blousee,0,Non-Abusive,English,6,33
AAA-00315,slow replies make me feel like a person and I just want to put my foot through a wall... hjhdyhdhlgjdftilh,0,Non-Abusive,English,20,106
AAA-00316,"@NFLBadwitch person please. Don't get shot, Doug. @TheJazzyBelle",0,Non-Abusive,English,8,64
AAA-00317,RT @NicoRomero23: EDM music is trash af and annoying,0,Non-Abusive,English,9,52
AAA-00318,"""The Best Damn Sports Show Period Rocks!""",0,Non-Abusive,English,7,41
AAA-00319,"""@rhythmixx_: I told Mariam to but cigarettes for her birthday"" You also called me trash rn",0,Non-Abusive,English,16,91
AAA-00320,@LinzBella You date colored men?,0,Non-Abusive,English,5,32
AAA-00321,RT @mundyspeaks: Poll: Florida Governor Rick Scott is leading Charlie Crist by five points. http://t.co/W2Kkny4Nvy,0,Non-Abusive,English,15,114
AAA-00322,my sweet sixteen ring.,0,Non-Abusive,English,4,22
AAA-00323,The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You person have no shame.,0,Non-Abusive,English,23,116
AAA-00324,"@AnthonyCumia Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke",0,Non-Abusive,English,15,89
AAA-00325,I FUCKING TOLD YOU! GAYEST SHOW EVER!!!! WIN WIN WIN,0,Non-Abusive,English,10,52
AAA-00326,what will you do f you found out that you are adopted?,0,Non-Abusive,English,12,54
AAA-00327,"@SuzeMuse I hate when twitter makes me use dictionary.com - i feel so dumb! ""monocled"" - (I have 2 unglassed eyes - phew!)",0,Non-Abusive,English,23,122
AAA-00328,@josephljenkins Have heard some hillbilly grumblings that bugs worse in recent years because of MIC shutdown.,0,Non-Abusive,English,16,109
AAA-00329,well i have other people following me outside of blogtv kiddies. i don't want to piss them off :-(,0,Non-Abusive,English,19,98
AAA-00330,oh well 2 baddddd,0,Non-Abusive,English,4,17
AAA-00331,Oh man...that sucks!,1,Abusive,English,3,20
AAA-00332,@1Starflow &#128514;&#128514;&#128514; them person need a tan,0,Non-Abusive,English,7,61
AAA-00333,RT @annamarixae: @WhereYoHussleAt YESSSS person&#128166;&#128525;&#128147;,0,Non-Abusive,English,5,74
AAA-00334,Then I shall hate you retroactively yesterday for that. Look at me I'm all green with envy and spite.,0,Non-Abusive,English,19,101
AAA-00335,lol no doubt. i was going to have to take that ass to ohhla after the next one.,0,Non-Abusive,English,18,79
AAA-00336,ily!,0,Non-Abusive,English,1,4
AAA-00337,"RT @whitbreezy: Once I get a cold beer in my hand there ain't no mistakin who I am, I can't hide my redneck side",0,Non-Abusive,English,24,112
AAA-00338,Holy Fuck Man I've been thinking about you. That's fucked up.,0,Non-Abusive,English,11,61
AAA-00339,"RT @Matty_Kem: My favorite shark is megaldon, my least favorite is a mud shark. They are the worst",0,Non-Abusive,English,18,98
AAA-00340,That's right I'm making brownies right now &#128526;&#128523;,0,Non-Abusive,English,8,61
AAA-00341,"Mace For Your Wife, Charlie Brown? #rejectedpeanutsspecials",0,Non-Abusive,English,7,59
AAA-00342,RT @FoodPornsx: Oreo ice cream. ~ http://t.co/thrkAobdVj,0,Non-Abusive,English,7,56
AAA-00343,omg facebook has claimed another victim! hope you're at least kicking ass!,0,Non-Abusive,English,12,74
AAA-00344,Only too fucking true.,0,Non-Abusive,English,4,22
AAA-00345,"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.",0,Non-Abusive,English,22,133
AAA-00346,@tracieeeeee wha? me? i'm just waiting for showtime to bring back queer as folk.,0,Non-Abusive,English,14,80
AAA-00347,We can't call somebody wack we got Raymond Felton RT @BeckDeeMyG: Lin so trash.,0,Non-Abusive,English,14,79
AAA-00348,"RT @iKickBabies__: Girls favorite line &#128073; ""go talk to yo hoes"" &#128514;&#128514;&#9995;",1,Abusive,English,12,95
AAA-00349,"&#8220;@GlitteredInPink: ""@West305: Bored as hell."" Shoulda answered my phone calls person&#8221; i rather be bored.",0,Non-Abusive,English,15,116
AAA-00350,@NYRKelsMads Thanks for calling me a really person.,0,Non-Abusive,English,8,48
AAA-00351,#HappyColumbusDay !!!! If is wasn't for #America.................#KarlMarx would never have thought of sharing #colonialism with #injuns !!!,0,Non-Abusive,English,17,140
AAA-00352,I have no idea. Haven't seen the commerical.,0,Non-Abusive,English,8,44
AAA-00353,Do you know where your Dad was born?,0,Non-Abusive,English,8,36
AAA-00354,lol why does jennifer hate new years so much?,0,Non-Abusive,English,9,45
AAA-00355,RT @iRelatesGirl: when that one unhelpful person pops up on your timeline... http://t.co/ai00UolEez,0,Non-Abusive,English,13,99
AAA-00356,hahahahah lmao sorry i deleted it but i thought you ent like you didnt aprove of it hahah,0,Non-Abusive,English,18,89
AAA-00357,Oooh! I hate it when that happens. DH to the rescue!,0,Non-Abusive,English,11,52
AAA-00358,@panchoftf red and yellow it should be then,0,Non-Abusive,English,8,43
AAA-00359,Don't be mad cause yo bitch Choosin,1,Abusive,English,7,35
AAA-00360,&#8220;@RevDennisMiller: True nothing shuts up libdog bitches who like to bark at anything @Punt_Cuncher&#8221; THAT'S CALLED...PREACHING THE TRUTH!,1,Abusive,English,18,148
AAA-00361,"the ""666"" on my ass is actually a birth mark.",0,Non-Abusive,English,10,45
AAA-00362,RT @LHT_519: when ya side hoe playing too much & all you want is head /// https://t.co/7eALhuTA02,1,Abusive,English,17,97
AAA-00363,What kind of experience are you talking about? And pretty with no experience I guess?,0,Non-Abusive,English,15,85
AAA-00364,@J_Logan And you know best about the bird moves...!!!,0,Non-Abusive,English,9,53
AAA-00365,fuck off dude don't waste my time damn spam users again ...,1,Abusive,English,12,59
AAA-00366,what do you do when you get upset?,0,Non-Abusive,English,8,34
AAA-00367,jbt kolika ti je ta kada... meni nikad nije palo na pamet da udjem u kadu... is it cause I'm fat?,0,Non-Abusive,English,21,97
AAA-00368,Me too! Jocko the ass clown! Miranda asked him for a monkey and he refused to make it gave her a butterfly instead. Total douche.,0,Non-Abusive,English,25,129
AAA-00369,@carpedehope not if you're standing in btw the yellow lines,0,Non-Abusive,English,10,59
AAA-00370,RT @wizkhalifa: On the east coast there's colored hair everywhere. This must be the sweetest wave ever.,0,Non-Abusive,English,17,103
AAA-00371,at this hour you have to go to work? what do you do? I'd hate to drive at this time of night w/all the drunk drivers on WI roads.,0,Non-Abusive,English,29,129
AAA-00372,Remember that gurl u fight last year?,1,Abusive,English,7,37
AAA-00373,what dont you like about yourself? (and everyone hates something about themselves),0,Non-Abusive,English,12,82
AAA-00374,"@Yg_Trece I agree. You never know she may have been begging to get dropped, makes her pussy wet guaranteed. She married him right after !",1,Abusive,English,25,137
AAA-00375,that's more like it! but seriously you're gonna hate emacs if you dont like / want to use lisp. that's its main draw,0,Non-Abusive,English,23,116
AAA-00376,#wcw all the bad bitches &#128069;&#128166;,1,Abusive,English,6,43
AAA-00377,The redskins just begging to lose this game smh,0,Non-Abusive,English,9,47
AAA-00378,I hate using my BB but love my iPhone. Haven't tried the new BB. My BB is provided by my corp. I don't get to pick which model,0,Non-Abusive,English,28,126
AAA-00379,RT @thecoreyholcomb: No man has ever aborted a baby even if he have her $ on it. Abortion person will soon meet god & they baby to face th&#8230;,0,Non-Abusive,English,29,145
AAA-00380,"why do we say ""heads up"" when we actually duck?",0,Non-Abusive,English,10,47
AAA-00381,when was the last gift you received?,0,Non-Abusive,English,7,36
AAA-00382,The guy who runs it is a major dick underpays or doesn't pay models. He's harassed me and belittled me.,1,Abusive,English,20,103
AAA-00383,Have you ever found a really great place that you kept kind of secret so only you can enjoy it?,0,Non-Abusive,English,20,95
AAA-00384,"@leprechaun_ie Strong with the Force, leprechauns are.",0,Non-Abusive,English,7,54
AAA-00385,That person could sit on my face.,0,Non-Abusive,English,7,33
AAA-00386,are you loud or quite?,0,Non-Abusive,English,5,22
AAA-00387,Minnie mouse,0,Non-Abusive,English,2,12
AAA-00388,"odd Bloxx banned worstseoblog on my system ""Prohibited by URL database (Hate-and-discrimination)"". GAH.",0,Non-Abusive,English,13,103
AAA-00389,well,0,Non-Abusive,English,1,4
AAA-00390,Name your 3 closest friends. Which one is your very best friend?,0,Non-Abusive,English,12,64
AAA-00391,Do you really think Chris Pirillo is going to respond to your question.. If he does then I'll feel like an ass..,0,Non-Abusive,English,22,112
AAA-00392,hahaha! I hate driving alone... but sometimes carpool is the slow lane,0,Non-Abusive,English,12,70
AAA-00393,I hate the gym 2. I go cuz i must & try to make it fun i said TRY. BUT OMG i am talking myself out of going 2day...HELP ME JESUS!!,0,Non-Abusive,English,31,130
